neighborhood,borough,date,discountShare,medianAskingRent,totalInventory
Midtown,Manhattan,2/1/20,0.192,4137,411
Midtown,Manhattan,3/1/20,0.203,4155,384
Midtown,Manhattan,4/1/20,0.191,3950,362
Midtown,Manhattan,5/1/20,0.205,3698,454
Midtown,Manhattan,6/1/20,0.304,3537,592
Midtown,Manhattan,7/1/20,0.294,3500,746
Midtown,Manhattan,8/1/20,0.353,3664,797
Midtown,Manhattan,9/1/20,0.28,3600,814
Midtown,Manhattan,10/1/20,0.248,3500,831
Midtown,Manhattan,11/1/20,0.25,3500,769
Midtown,Manhattan,12/1/20,0.143,3500,736
Midtown,Manhattan,1/1/21,0.152,3400,794
Midtown,Manhattan,2/1/21,0.145,3500,685
Midtown,Manhattan,3/1/21,0.118,3500,702
Midtown,Manhattan,4/1/21,0.106,3500,667
Midtown,Manhattan,5/1/21,0.092,3810,585
Midtown,Manhattan,6/1/21,0.085,3855,518
Midtown,Manhattan,7/1/21,0.071,3975,437
Midtown,Manhattan,8/1/21,0.099,4200,435
Midtown,Manhattan,9/1/21,0.128,4500,343
Midtown,Manhattan,10/1/21,0.146,4675,316
Midtown,Manhattan,11/1/21,0.186,4587,290
Midtown,Manhattan,12/1/21,0.14,4835,236
Midtown,Manhattan,1/1/22,0.213,4995,249
Midtown,Manhattan,2/1/22,0.13,5000,247
Midtown,Manhattan,3/1/22,0.149,4995,281
Midtown East,Manhattan,1/1/19,0.203,3389,1906
Midtown East,Manhattan,2/1/19,0.18,3400,1752
Midtown East,Manhattan,3/1/19,0.162,3400,1939
Midtown East,Manhattan,4/1/19,0.146,3433,2178
Midtown East,Manhattan,5/1/19,0.137,3495,2295
Midtown East,Manhattan,6/1/19,0.135,3500,2252
Midtown East,Manhattan,7/1/19,0.146,3583,2330
Midtown East,Manhattan,8/1/19,0.175,3595,2228
Midtown East,Manhattan,9/1/19,0.195,3572,1923
Midtown East,Manhattan,10/1/19,0.216,3530,1881
Midtown East,Manhattan,11/1/19,0.224,3600,1696
Midtown East,Manhattan,12/1/19,0.174,3500,1631
Midtown East,Manhattan,1/1/20,0.174,3578,1734
Midtown East,Manhattan,2/1/20,0.153,3520,1519
Midtown East,Manhattan,3/1/20,0.178,3500,1302
Midtown East,Manhattan,4/1/20,0.195,3422,1305
Midtown East,Manhattan,5/1/20,0.238,3296,2006
Midtown East,Manhattan,6/1/20,0.274,3100,2906
Midtown East,Manhattan,7/1/20,0.379,3000,3856
Midtown East,Manhattan,8/1/20,0.375,2930,4426
Midtown East,Manhattan,9/1/20,0.343,2843,4438
Midtown East,Manhattan,10/1/20,0.326,2750,4487
Midtown East,Manhattan,11/1/20,0.323,2700,4130
Midtown East,Manhattan,12/1/20,0.187,2700,3901
Midtown East,Manhattan,1/1/21,0.2,2700,3838
Midtown East,Manhattan,2/1/21,0.161,2800,3599
Midtown East,Manhattan,3/1/21,0.156,2849,3633
Midtown East,Manhattan,4/1/21,0.134,2915,3482
Midtown East,Manhattan,5/1/21,0.117,3000,3164
Midtown East,Manhattan,6/1/21,0.086,3100,2808
Midtown East,Manhattan,7/1/21,0.086,3303,2326
Midtown East,Manhattan,8/1/21,0.099,3495,1947
Midtown East,Manhattan,9/1/21,0.121,3695,1544
Midtown East,Manhattan,10/1/21,0.159,3695,1424
Midtown East,Manhattan,11/1/21,0.161,3995,1247
Midtown East,Manhattan,12/1/21,0.175,3995,1153
Midtown East,Manhattan,1/1/22,0.185,4200,1195
Midtown East,Manhattan,2/1/22,0.176,4296,1230
Midtown East,Manhattan,3/1/22,0.167,4295,1374
Midtown South,Manhattan,1/1/19,0.164,3790,262
Midtown South,Manhattan,2/1/19,0.119,3900,227
Midtown South,Manhattan,3/1/19,0.178,3995,258
Midtown South,Manhattan,4/1/19,0.102,3923,313
Midtown South,Manhattan,5/1/19,0.144,4000,284
Midtown South,Manhattan,6/1/19,0.167,4128,258
Midtown South,Manhattan,7/1/19,0.133,4150,285
Midtown South,Manhattan,8/1/19,0.147,4075,273
Midtown South,Manhattan,9/1/19,0.145,4170,220
Midtown South,Manhattan,10/1/19,0.248,4012,238
Midtown South,Manhattan,11/1/19,0.21,4012,210
Midtown South,Manhattan,12/1/19,0.193,4100,187
Midtown South,Manhattan,1/1/20,0.201,3992,199
Midtown South,Manhattan,2/1/20,0.141,4200,198
Midtown South,Manhattan,3/1/20,0.147,4156,191
Midtown South,Manhattan,4/1/20,0.298,3761,181
Midtown South,Manhattan,5/1/20,0.255,3696,275
Midtown South,Manhattan,6/1/20,0.393,3575,354
Midtown South,Manhattan,7/1/20,0.393,3440,499
Midtown South,Manhattan,8/1/20,0.376,3281,548
Midtown South,Manhattan,9/1/20,0.324,3200,488
Midtown South,Manhattan,10/1/20,0.343,3300,531
Midtown South,Manhattan,11/1/20,0.217,3100,515
Midtown South,Manhattan,12/1/20,0.166,3175,507
Midtown South,Manhattan,1/1/21,0.192,3200,452
Midtown South,Manhattan,2/1/21,0.158,3250,405
Midtown South,Manhattan,3/1/21,0.098,3275,441
Midtown South,Manhattan,4/1/21,0.077,3390,400
Midtown South,Manhattan,5/1/21,0.078,3600,361
Midtown South,Manhattan,6/1/21,0.091,3975,307
Midtown South,Manhattan,7/1/21,0.124,4070,218
Midtown South,Manhattan,8/1/21,0.197,4358,178
Midtown South,Manhattan,9/1/21,0.118,4591,178
Midtown South,Manhattan,10/1/21,0.161,4600,161
Midtown South,Manhattan,11/1/21,0.165,4595,139
Midtown South,Manhattan,12/1/21,0.238,4895,105
Midtown South,Manhattan,1/1/22,0.269,4995,119
Midtown South,Manhattan,2/1/22,0.252,4795,127
